alpha,subset_ratio,repetition,os_time,os_iter,os_beta_mse,os_sigma_mse,inr_time,inr_iter,inr_beta_mse,inr_sigma_mse
1.0,0.05,459,81.80356955528259,1,3.110440215560305e-06,0.0013010463373256454,118.85961747169495,3,1.8893061732600348e-06,0.0012895403459941388
1.0,0.05,272,88.99006175994873,1,6.48209710043871e-05,0.0020652903113779313,93.02259540557861,2,6.717716419430617e-05,0.002092621647918471
1.0,0.05,396,85.5387544631958,1,6.839131971027003e-05,0.001664468797408422,95.95897173881531,2,6.537450064521345e-05,0.0016237360386992862
1.0,0.05,334,71.66093468666077,1,1.3470970090355154e-05,0.0012098736483628382,108.07259774208069,2,1.4493343383537555e-05,0.0012227907594941623
1.0,0.05,216,81.18597769737244,1,1.1044421766682112e-05,0.0013592946999916786,101.73996210098267,2,1.1472204483086093e-05,0.0013648986677822488
1.0,0.05,273,86.71003293991089,1,2.131907889525989e-06,0.0008285135778585621,96.6940050125122,2,2.5217805131950523e-06,0.0008393805364309159
1.0,0.05,460,82.90056324005127,1,5.438994935277258e-06,0.0009296361804594971,114.826575756073,3,7.851028763098126e-06,0.000955386848361782
1.0,0.05,397,83.5456154346466,1,6.514557014938292e-06,0.0009946592842940225,99.76661396026611,2,5.627874169716728e-06,0.0009826130594768078
1.0,0.05,335,79.06617951393127,1,1.4673076563304909e-05,0.0007029053929043219,94.52292442321777,2,1.29366498218674e-05,0.0006887676788567298
1.0,0.05,217,83.26070475578308,1,7.347757834786026e-05,0.0014831758706369787,83.45023727416992,2,7.016136464912388e-05,0.0014456406771199805
1.0,0.05,274,85.620187997818,1,4.6101833210955144e-05,0.0017342148001388887,95.9348156452179,3,5.3604297783477324e-05,0.0018411960601942563
1.0,0.05,461,86.58403491973877,1,3.2115646486184776e-06,0.0009163609171849538,98.39161968231201,3,1.707978095205786e-06,0.0009348127754575375
1.0,0.05,398,70.19256258010864,1,2.110843076897046e-05,0.0015041296463925325,113.41009330749512,3,1.792056523051282e-05,0.0014632877028588468
1.0,0.05,336,72.66551780700684,1,0.00016941505780272185,0.003150913859547343,101.53487920761108,2,0.00016756468932570016,0.0031298688381480072
1.0,0.05,218,79.55945801734924,1,9.302019430358868e-05,0.0024262132879367512,95.49578857421875,2,9.057798029079358e-05,0.0023929609386013234
1.0,0.05,275,85.25121665000916,1,6.309986873721043e-06,0.0011620094156066035,102.90759682655334,2,5.938547665006582e-06,0.001154073096972755
1.0,0.05,462,84.23901295661926,1,0.00036600637352591153,0.0061817427094219965,102.63720870018005,2,0.00037186813468879785,0.006260603191389601
1.0,0.05,399,83.31524562835693,1,0.00014438517484393083,0.002449858903574155,117.6226122379303,3,0.00015502621801673997,0.0025579706744649324
1.0,0.05,337,93.25114297866821,1,0.00010596531606879292,0.0019867920061547068,111.45644068717957,3,0.00011258068537953227,0.002056342046552349
1.0,0.05,219,90.98339009284973,1,4.6643688356811825e-05,0.0015365516583470803,110.70315885543823,3,5.121405639709363e-05,0.0015798036345000227
1.0,0.05,276,81.12478995323181,1,4.4768320493140465e-06,0.0009684399300827198,96.29607462882996,2,4.98174233245083e-06,0.0009769568938947238
1.0,0.05,463,79.23332905769348,1,0.00019540521460057017,0.00287108923017125,113.30677628517151,3,0.00021821768904819092,0.003120097760872997
1.0,0.05,400,80.35925221443176,1,0.0005866318918068425,0.00849325585195447,98.31109881401062,2,0.0005741838426360863,0.00833585427831431
1.0,0.05,338,83.36897945404053,1,9.707882968119323e-07,0.0010052536697158039,97.57670378684998,2,1.1586479438616514e-06,0.0009994111057332966
1.0,0.05,220,81.58931398391724,1,1.8086440356927608e-05,0.0013244522521602105,96.08228850364685,2,1.9111446394358026e-05,0.0013370492234877954
1.0,0.05,277,84.3189160823822,1,0.0006153238279632348,0.00945819230850684,96.79514861106873,2,0.0006037400997216797,0.009311596035363344
1.0,0.05,464,81.41300225257874,1,0.0002305479689663833,0.0037231428207348673,113.4499740600586,3,0.00022035901340118196,0.0035975189355198565
1.0,0.05,401,78.64796376228333,1,0.00011929980825221129,0.0026701783842755598,90.21984195709229,2,0.00012419940848229236,0.0027315913804729546
1.0,0.05,339,78.52975034713745,1,3.625422153696427e-05,0.0012854532659104822,106.94367146492004,3,3.2119676797742255e-05,0.0012477246170169247
1.0,0.05,221,76.25851631164551,1,0.0002253115775680522,0.0038522035028244767,94.35031604766846,2,0.00021890742895171834,0.003774107516143977
1.0,0.05,278,72.78890490531921,1,7.941715768158336e-05,0.002333192842184754,113.85788369178772,3,7.307467601097505e-05,0.0022395402908996307
1.0,0.05,465,75.20198941230774,1,4.949593160897033e-05,0.002302264649537064,108.95434617996216,3,4.330556485703447e-05,0.0022192484577750766
1.0,0.05,402,81.81642031669617,1,0.00023145591563369694,0.005261927079110257,96.17400813102722,2,0.0002265398104570734,0.005188477262669199
1.0,0.05,222,75.91929340362549,1,5.569940907307854e-05,0.0022472403736963982,106.05959177017212,2,5.352186748745711e-05,0.002211433579273136
1.0,0.05,340,76.59088182449341,1,6.235721950449707e-05,0.0022962793042169707,106.77888536453247,2,6.038764789745084e-05,0.002266189178465446
1.0,0.05,279,85.77519130706787,1,0.00018217906555802928,0.003014506207881989,114.6175787448883,3,0.00016582311353957198,0.002823970431686888
1.0,0.05,466,89.72628593444824,1,4.591999103569545e-05,0.0018600736076825636,96.55754137039185,2,4.4065170812482843e-05,0.0018276697128901261
1.0,0.05,403,84.73267102241516,1,7.435288711406146e-05,0.0017910321938883935,118.3790819644928,3,6.118700654940334e-05,0.0016370702690185332
1.0,0.05,341,80.82875728607178,1,0.00024416021103985654,0.005056090357199336,98.71788430213928,2,0.00023850823150677053,0.00497882398739134
1.0,0.05,223,80.60040783882141,1,0.00017295588896413012,0.0031949374285199076,113.67118167877197,3,0.0001846817488914521,0.0033387276750086307
1.0,0.05,467,82.32033634185791,1,6.555888838228981e-05,0.0020180999491435352,93.04828357696533,2,6.205075209085021e-05,0.001975860385652317
1.0,0.05,280,83.22098422050476,1,2.174205812655548e-05,0.0013927827404719485,107.73201847076416,3,1.8903831988716865e-05,0.0013608814780403297
1.0,0.05,404,74.86949586868286,1,0.0002858229930063758,0.003692365259452665,112.94597482681274,3,0.0002747931399182671,0.0035744288445899537
1.0,0.05,342,76.01824712753296,1,4.145735222978627e-05,0.001377560146022104,108.57224822044373,3,4.757586873619973e-05,0.0014434006707740674
1.0,0.05,224,76.94031476974487,1,0.00013823926806360825,0.002512698172057319,93.48941254615784,2,0.0001420678318928966,0.0025558758008355055
1.0,0.05,281,78.8361485004425,1,0.00020465349488634632,0.004197943189351983,85.37909603118896,2,0.00019986939436587286,0.0041340752109338035
1.0,0.05,468,79.9484314918518,1,0.00020770031548217148,0.003561353195475964,87.2938380241394,2,0.00021284115427891732,0.0036261501410013355
1.0,0.05,405,73.56459903717041,1,5.6654966803244704e-05,0.001624337785204734,102.83467698097229,3,5.0553607993195654e-05,0.001553197999215719
1.0,0.05,343,74.44889402389526,1,0.0006323970335505817,0.0081329804493699,87.15645337104797,2,0.0006255388040372805,0.00805241578283219
1.0,0.05,282,74.74035382270813,1,5.02470022336426e-06,0.0014274967569242014,92.63161396980286,2,5.960038496435582e-06,0.0014488378646535958
1.0,0.05,469,74.17760920524597,1,0.00010315331853068056,0.002284966901834132,92.75182795524597,2,0.00010497940480186008,0.0023081857961272903
1.0,0.05,406,78.68278908729553,1,8.641796163217017e-05,0.0016715505494647107,95.74938774108887,2,8.273517745932302e-05,0.001637590583569012
1.0,0.05,344,77.32752585411072,1,0.00012990105337952964,0.0030241007521430475,95.6980311870575,2,0.00013162668023983086,0.00304646454024645
1.0,0.05,470,81.59272003173828,1,0.00011558849249599587,0.0023250421052519107,90.98508381843567,2,0.00011013213345726523,0.0022635994354866253
1.0,0.05,283,82.9201774597168,1,0.00010346936336514687,0.001961843922202644,102.52100110054016,3,9.173013278423019e-05,0.0018309921200532673
1.0,0.05,407,75.89297986030579,1,5.820763290025801e-05,0.0020046972646968033,86.55559587478638,2,6.020272498955977e-05,0.00202893680970717
1.0,0.05,345,71.28881001472473,1,1.1046026178193459e-05,0.0011472730148473173,85.14684391021729,2,1.1479620855946116e-05,0.001153317776229598
1.0,0.05,471,72.655268907547,1,0.00016262536540531016,0.0029481818921934535,87.6145567893982,2,0.00015693850115215698,0.0028802807452122693
1.0,0.05,284,72.50839686393738,1,1.3114189953640607e-06,0.0011785334428997662,88.10212278366089,2,1.5030647981378443e-06,0.0011774122138014096
1.0,0.05,408,73.15892243385315,1,1.9171134657525827e-06,0.0011270457759141584,103.48772358894348,3,5.42573857983486e-07,0.0010887442015678679
1.0,0.05,346,71.39112377166748,1,1.80377150763795e-05,0.001251210398626874,90.64557242393494,2,1.9554634753168148e-05,0.0012633208927953388
1.0,0.05,472,76.2820475101471,1,0.00032263907586306713,0.005892760924180357,86.92100667953491,2,0.0003269890225180162,0.005949765561797542
1.0,0.05,285,74.78348517417908,1,2.6239145664320833e-05,0.001574315787946636,86.82307863235474,2,2.489094660462794e-05,0.0015552518689297508
1.0,0.05,409,71.76794099807739,1,0.00017981945639660135,0.0028562788516234713,89.54648160934448,2,0.00017408115601703051,0.002791518666170455
1.0,0.05,347,71.58056974411011,1,6.61250443321281e-05,0.0017984010313721102,106.31227731704712,3,5.699692377115087e-05,0.0016808296539837552
1.0,0.05,473,76.25655627250671,1,0.00013794993855635403,0.0037296660618326405,95.48813438415527,2,0.0001328380708751538,0.003647977635943519
1.0,0.05,286,75.13458347320557,1,4.7842801260450324e-05,0.0013905760827301974,95.99879813194275,2,5.0526954295375513e-05,0.0014243610613573637
1.0,0.05,410,80.08955192565918,1,7.641206125734738e-05,0.0020709560912696447,89.02092623710632,2,7.489406470360827e-05,0.0020519084704319537
1.0,0.05,348,81.59905433654785,1,0.0008243523242679486,0.012300008464934389,103.77805590629578,3,0.0007902662119746529,0.011870492685949587
1.0,0.05,287,74.98285961151123,1,0.0010191375896577187,0.015141153253421347,81.22398734092712,2,0.0010057046216766167,0.014967936712668179
1.0,0.05,474,77.00895690917969,1,1.2898146375302201e-06,0.0012890977759009408,97.19223880767822,3,2.1159882460284286e-06,0.0013154798518562345
1.0,0.05,411,70.8882188796997,1,0.00017183292968259118,0.003978703664945145,78.42176127433777,2,0.00016868373425947677,0.003935325401998546
1.0,0.05,349,63.28329420089722,1,0.00010609030797976147,0.002064140585605621,99.59387636184692,3,0.00011683545525693609,0.0021906827393986176
1.0,0.05,475,64.81742691993713,1,0.0002763366622543426,0.004313952728051465,84.87369465827942,2,0.00028405376580160175,0.0044062036562815985
1.0,0.05,412,69.00819444656372,1,7.534193781212289e-05,0.002204603503608995,80.48711013793945,2,7.839833618112607e-05,0.00223458885221849
1.0,0.05,350,67.83926177024841,1,5.0753312567669596e-05,0.0010455816306470186,83.26139616966248,2,5.315240810091653e-05,0.001069796545345408
1.0,0.05,476,65.64334058761597,1,4.012252135235027e-05,0.0012240058892447141,75.46099877357483,2,4.267393332884917e-05,0.00125370902609074
1.0,0.05,413,68.31364250183105,1,2.623465612554401e-06,0.0011391209188255568,72.233478307724,2,3.0438559390850922e-06,0.0011389247992467898
